Date,GLD,TLT,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2018-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-04,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-05,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-06,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-07,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-10,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-11,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-12,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-13,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-14,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-17,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-18,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-19,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-20,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-21,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-24,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-25,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-26,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-27,0.08361942505190273,0.0849444273615221,0.0822914292988823,0.08227486574061997,0.08267227168903483,0.08360463981816815,0.08263022233687486,0.08274554368758612,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-09-28,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-01,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-02,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-03,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-04,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-05,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-08,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-09,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-10,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-11,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-12,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-15,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-16,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-17,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-18,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-19,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-22,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-23,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-24,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-25,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-26,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-29,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-30,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-10-31,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-01,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-02,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-05,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-06,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-07,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-08,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-09,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-12,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-13,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-14,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-15,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-16,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-19,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-20,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-21,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-23,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-26,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-27,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-28,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-29,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816814,0.08263022233687485,0.0827455436875861,0.08406622371545076,0.08485648250089313,0.08329094223648124,0.08300352656258386
2018-11-30,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-03,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-04,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-06,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-07,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-10,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-11,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-12,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-13,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-14,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-17,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-18,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-19,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-20,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-21,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-24,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-26,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-27,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-28,0.08361942505190272,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687486,0.0827455436875861,0.08406622371545076,0.08485648250089314,0.08329094223648124,0.08300352656258386
2018-12-31,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-02,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-03,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-04,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-07,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-08,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-09,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-10,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-11,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-14,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-15,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-16,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-17,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
2019-01-18,0.0836194250519027,0.08494442736152209,0.08229142929888228,0.08227486574061996,0.08267227168903482,0.08360463981816815,0.08263022233687485,0.08274554368758609,0.08406622371545075,0.08485648250089314,0.08329094223648123,0.08300352656258385
