Date,GLD,TLT,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2018-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-04,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-05,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-06,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-07,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-10,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-11,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-12,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-13,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-14,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-17,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-18,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-19,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-20,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-21,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-24,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-25,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-26,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-27,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-09-28,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-01,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-02,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-03,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-04,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-05,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-08,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-09,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-10,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-11,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-12,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-15,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-16,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-17,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-18,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-19,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-22,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-23,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-24,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-25,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-26,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-29,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-30,0.08361942473360097,0.08494442395425435,0.08229141485709546,0.08227485438151998,0.08267227675776438,0.0836046367581762,0.08263025858899063,0.08274553810092869,0.08406622885626144,0.08485647054783006,0.08329093797873371,0.08300353448484409
2018-10-31,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-01,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-02,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-05,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-06,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-07,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-08,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-09,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-12,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-13,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-14,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-15,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-16,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-19,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-20,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-21,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-23,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-26,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-27,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-28,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-29,0.08636716742458837,0.08680985913087949,0.08223164898221226,0.0809116936542778,0.08227162969944805,0.08290778980625228,0.08209297114023778,0.08099129319865381,0.08456471815131025,0.08617329636544924,0.08266975282140923,0.0820081796252815
2018-11-30,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-03,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-04,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-06,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-07,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-10,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-11,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-12,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-13,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-14,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-17,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-18,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-19,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-20,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-21,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-24,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-26,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-27,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-28,0.08691384675123268,0.08764517931762435,0.08201958154750162,0.08093531339538507,0.08192994172476832,0.08280020877425112,0.08194495595644417,0.0800723588903055,0.08503942836200364,0.08666302363207813,0.08250424534301448,0.08153191630539103
2018-12-31,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-02,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-03,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-04,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-07,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-08,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-09,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-10,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-11,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-14,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-15,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-16,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-17,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
2019-01-18,0.08948357629316099,0.09039822875212666,0.08169469813737709,0.08047894777689957,0.08101573773546368,0.08231585431398818,0.08110691792129704,0.07885935359388309,0.08493359303367484,0.08719170275101852,0.082029377140486,0.08049201255062433
